wet_audio_file,source_dry,source_rir,room_type,t30_1000Hz,t30_2000Hz,t30_4000Hz,t30_broadband
wet_teatro_010.wav,7850-286674-0001.flac,teatro_variants_150/teatro_010.wav,teatro,0.379,0.282,0.221,0.442
wet_teatro_011.wav,1919-142785-0063.flac,teatro_variants_150/teatro_011.wav,teatro,0.427,0.347,0.258,0.708
wet_teatro_012.wav,5694-64038-0008.flac,teatro_variants_150/teatro_012.wav,teatro,0.759,0.471,0.308,1.455
wet_teatro_013.wav,1462-170145-0019.flac,teatro_variants_150/teatro_013.wav,teatro,0.287,0.2,0.216,0.487
wet_teatro_014.wav,5895-34615-0011.flac,teatro_variants_150/teatro_014.wav,teatro,0.497,0.325,0.251,1.723
wet_teatro_015.wav,5338-284437-0003.flac,teatro_variants_150/teatro_015.wav,teatro,0.529,0.44,0.435,0.914
wet_teatro_016.wav,7850-281318-0020.flac,teatro_variants_150/teatro_016.wav,teatro,0.505,0.277,0.265,1.471
wet_teatro_017.wav,6319-57405-0011.flac,teatro_variants_150/teatro_017.wav,teatro,0.403,0.285,0.262,0.855
wet_teatro_018.wav,1462-170142-0003.flac,teatro_variants_150/teatro_018.wav,teatro,0.339,0.29,0.223,0.698
wet_teatro_019.wav,1462-170145-0008.flac,teatro_variants_150/teatro_019.wav,teatro,1.776,1.348,1.262,1.119
wet_teatro_021.wav,6319-57405-0007.flac,teatro_variants_150/teatro_021.wav,teatro,0.363,0.296,0.264,0.564
wet_teatro_022.wav,174-168635-0014.flac,teatro_variants_150/teatro_022.wav,teatro,0.494,0.458,0.474,1.289
wet_teatro_023.wav,2428-83705-0005.flac,teatro_variants_150/teatro_023.wav,teatro,0.437,0.267,0.244,0.72
wet_teatro_024.wav,1462-170145-0010.flac,teatro_variants_150/teatro_024.wav,teatro,0.423,0.302,0.288,0.816
wet_teatro_027.wav,1462-170145-0010.flac,teatro_variants_150/teatro_027.wav,teatro,0.519,0.296,0.296,1.154
wet_teatro_028.wav,5694-64025-0013.flac,teatro_variants_150/teatro_028.wav,teatro,0.323,0.269,0.292,0.8
wet_teatro_030.wav,7850-281318-0020.flac,teatro_variants_150/teatro_030.wav,teatro,0.489,0.32,0.239,1.787
wet_teatro_031.wav,6319-57405-0002.flac,teatro_variants_150/teatro_031.wav,teatro,0.343,0.309,0.263,0.396
wet_teatro_032.wav,2277-149897-0019.flac,teatro_variants_150/teatro_032.wav,teatro,0.414,0.296,0.218,0.944
wet_teatro_034.wav,251-137823-0000.flac,teatro_variants_150/teatro_034.wav,teatro,0.408,0.277,0.285,0.786
wet_teatro_035.wav,6319-64726-0020.flac,teatro_variants_150/teatro_035.wav,teatro,0.709,0.279,0.262,1.276
wet_teatro_036.wav,1462-170142-0029.flac,teatro_variants_150/teatro_036.wav,teatro,1.202,1.14,0.938,0.934
wet_teatro_037.wav,251-137823-0024.flac,teatro_variants_150/teatro_037.wav,teatro,0.374,0.274,0.18,0.569
wet_teatro_038.wav,2428-83705-0003.flac,teatro_variants_150/teatro_038.wav,teatro,0.399,0.307,0.261,0.847
wet_teatro_039.wav,1919-142785-0024.flac,teatro_variants_150/teatro_039.wav,teatro,0.551,0.355,0.271,0.951
wet_teatro_040.wav,7850-286674-0017.flac,teatro_variants_150/teatro_040.wav,teatro,0.426,0.338,0.328,0.617
wet_teatro_042.wav,1272-141231-0004.flac,teatro_variants_150/teatro_042.wav,teatro,1.122,0.31,0.252,2.07
wet_teatro_043.wav,1272-141231-0000.flac,teatro_variants_150/teatro_043.wav,teatro,0.461,0.287,0.258,0.775
wet_teatro_045.wav,3752-4944-0033.flac,teatro_variants_150/teatro_045.wav,teatro,0.485,0.483,0.318,0.518
wet_teatro_047.wav,1919-142785-0006.flac,teatro_variants_150/teatro_047.wav,teatro,0.614,0.449,0.414,0.874
wet_teatro_048.wav,2428-83699-0014.flac,teatro_variants_150/teatro_048.wav,teatro,0.475,0.465,0.4,0.701
wet_teatro_050.wav,5694-64025-0018.flac,teatro_variants_150/teatro_050.wav,teatro,0.433,0.395,0.268,0.495
wet_teatro_051.wav,1988-24833-0023.flac,teatro_variants_150/teatro_051.wav,teatro,0.457,0.291,0.281,1.165
wet_teatro_052.wav,1462-170145-0019.flac,teatro_variants_150/teatro_052.wav,teatro,0.511,0.279,0.279,1.383
wet_teatro_053.wav,2086-149220-0020.flac,teatro_variants_150/teatro_053.wav,teatro,0.413,0.246,0.26,0.632
wet_teatro_054.wav,1988-24833-0011.flac,teatro_variants_150/teatro_054.wav,teatro,0.607,0.339,0.277,2.105
wet_teatro_055.wav,2428-83705-0008.flac,teatro_variants_150/teatro_055.wav,teatro,0.299,0.205,0.194,0.959
wet_teatro_057.wav,1462-170142-0024.flac,teatro_variants_150/teatro_057.wav,teatro,0.474,0.233,0.246,1.162
wet_teatro_058.wav,5694-64038-0001.flac,teatro_variants_150/teatro_058.wav,teatro,0.32,0.216,0.215,1.229
wet_teatro_060.wav,8842-304647-0001.flac,teatro_variants_150/teatro_060.wav,teatro,0.345,0.293,0.285,0.471
wet_teatro_062.wav,1988-24833-0011.flac,teatro_variants_150/teatro_062.wav,teatro,0.659,0.482,0.486,0.995
wet_teatro_063.wav,84-121123-0014.flac,teatro_variants_150/teatro_063.wav,teatro,0.559,0.42,0.336,0.751
wet_teatro_065.wav,174-84280-0010.flac,teatro_variants_150/teatro_065.wav,teatro,0.373,0.296,0.257,0.528
wet_teatro_066.wav,5694-64025-0013.flac,teatro_variants_150/teatro_066.wav,teatro,0.542,0.518,0.466,0.606
wet_teatro_067.wav,5694-64029-0017.flac,teatro_variants_150/teatro_067.wav,teatro,0.464,0.375,0.317,0.448
wet_teatro_070.wav,3752-4943-0016.flac,teatro_variants_150/teatro_070.wav,teatro,0.508,0.365,0.29,0.516
wet_teatro_071.wav,2277-149896-0033.flac,teatro_variants_150/teatro_071.wav,teatro,0.474,0.369,0.351,0.72
wet_teatro_072.wav,1988-24833-0011.flac,teatro_variants_150/teatro_072.wav,teatro,0.525,0.352,0.269,1.049
wet_teatro_073.wav,6319-57405-0007.flac,teatro_variants_150/teatro_073.wav,teatro,0.522,0.528,0.192,1.56
wet_teatro_074.wav,1462-170145-0008.flac,teatro_variants_150/teatro_074.wav,teatro,0.666,0.477,0.47,0.644
wet_teatro_075.wav,174-84280-0000.flac,teatro_variants_150/teatro_075.wav,teatro,0.463,0.37,0.318,1.268
wet_teatro_076.wav,8297-275155-0019.flac,teatro_variants_150/teatro_076.wav,teatro,0.405,0.364,0.277,0.701
wet_teatro_077.wav,5694-64038-0007.flac,teatro_variants_150/teatro_077.wav,teatro,1.116,0.29,0.212,1.248
wet_teatro_078.wav,84-121123-0000.flac,teatro_variants_150/teatro_078.wav,teatro,0.442,0.275,0.199,0.742
wet_teatro_079.wav,2277-149897-0008.flac,teatro_variants_150/teatro_079.wav,teatro,0.44,0.301,0.275,0.457
wet_teatro_080.wav,2428-83705-0003.flac,teatro_variants_150/teatro_080.wav,teatro,0.49,0.28,0.301,1.104
wet_teatro_082.wav,3853-163249-0050.flac,teatro_variants_150/teatro_082.wav,teatro,0.37,0.286,0.236,0.674
wet_teatro_083.wav,2428-83705-0009.flac,teatro_variants_150/teatro_083.wav,teatro,0.647,0.496,0.488,1.265
wet_teatro_084.wav,1919-142785-0046.flac,teatro_variants_150/teatro_084.wav,teatro,0.377,0.352,0.27,0.693
wet_teatro_085.wav,2428-83699-0022.flac,teatro_variants_150/teatro_085.wav,teatro,0.391,0.363,0.27,0.596
wet_teatro_086.wav,1919-142785-0039.flac,teatro_variants_150/teatro_086.wav,teatro,0.524,0.231,0.248,1.72
wet_teatro_088.wav,6319-64726-0014.flac,teatro_variants_150/teatro_088.wav,teatro,0.507,0.286,0.213,1.234
wet_teatro_090.wav,1988-24833-0010.flac,teatro_variants_150/teatro_090.wav,teatro,0.466,0.36,0.297,0.5
wet_teatro_091.wav,6319-64726-0014.flac,teatro_variants_150/teatro_091.wav,teatro,0.593,0.445,0.452,0.776
wet_teatro_092.wav,2428-83705-0008.flac,teatro_variants_150/teatro_092.wav,teatro,0.518,0.414,0.304,1.096
wet_teatro_093.wav,2428-83699-0035.flac,teatro_variants_150/teatro_093.wav,teatro,0.358,0.262,0.298,0.795
wet_teatro_095.wav,2428-83705-0039.flac,teatro_variants_150/teatro_095.wav,teatro,2.542,1.081,0.755,3.497
wet_teatro_096.wav,8297-275156-0000.flac,teatro_variants_150/teatro_096.wav,teatro,0.311,0.201,0.222,0.513
wet_teatro_097.wav,1988-24833-0011.flac,teatro_variants_150/teatro_097.wav,teatro,0.44,0.362,0.283,0.673
wet_teatro_098.wav,8297-275154-0020.flac,teatro_variants_150/teatro_098.wav,teatro,0.786,0.734,0.258,1.906
wet_teatro_099.wav,1462-170142-0003.flac,teatro_variants_150/teatro_099.wav,teatro,0.416,0.331,0.315,0.828
wet_teatro_101.wav,8842-302201-0010.flac,teatro_variants_150/teatro_101.wav,teatro,0.515,0.415,0.3,0.733
wet_teatro_102.wav,174-50561-0009.flac,teatro_variants_150/teatro_102.wav,teatro,1.064,1.051,1.048,1.008
wet_teatro_104.wav,174-84280-0000.flac,teatro_variants_150/teatro_104.wav,teatro,0.359,0.335,0.283,0.576
wet_teatro_106.wav,1988-24833-0010.flac,teatro_variants_150/teatro_106.wav,teatro,0.375,0.291,0.228,0.655
wet_teatro_107.wav,3752-4944-0005.flac,teatro_variants_150/teatro_107.wav,teatro,0.518,0.296,0.285,1.578
wet_teatro_108.wav,5694-64038-0000.flac,teatro_variants_150/teatro_108.wav,teatro,0.585,0.289,0.231,1.138
wet_teatro_109.wav,7850-286674-0001.flac,teatro_variants_150/teatro_109.wav,teatro,0.411,0.272,0.245,0.407
wet_teatro_110.wav,6295-64301-0019.flac,teatro_variants_150/teatro_110.wav,teatro,0.535,0.463,0.297,0.527
wet_teatro_112.wav,2412-153954-0023.flac,teatro_variants_150/teatro_112.wav,teatro,0.463,0.26,0.222,1.377
wet_teatro_114.wav,2428-83699-0001.flac,teatro_variants_150/teatro_114.wav,teatro,0.474,0.322,0.314,0.616
wet_teatro_115.wav,84-121123-0015.flac,teatro_variants_150/teatro_115.wav,teatro,1.314,0.27,0.227,1.589
wet_teatro_116.wav,2428-83699-0023.flac,teatro_variants_150/teatro_116.wav,teatro,0.487,0.318,0.349,1.035
wet_teatro_117.wav,2086-149220-0039.flac,teatro_variants_150/teatro_117.wav,teatro,0.504,0.333,0.245,1.064
wet_teatro_119.wav,3752-4944-0029.flac,teatro_variants_150/teatro_119.wav,teatro,0.302,0.254,0.253,0.561
wet_teatro_120.wav,7850-286674-0006.flac,teatro_variants_150/teatro_120.wav,teatro,0.74,0.292,0.307,2.341
wet_teatro_122.wav,2086-149220-0031.flac,teatro_variants_150/teatro_122.wav,teatro,0.345,0.239,0.163,0.711
wet_teatro_125.wav,1919-142785-0063.flac,teatro_variants_150/teatro_125.wav,teatro,0.46,0.27,0.229,1.202
wet_teatro_126.wav,5694-64029-0027.flac,teatro_variants_150/teatro_126.wav,teatro,1.149,1.124,0.988,0.912
wet_teatro_128.wav,1988-24833-0028.flac,teatro_variants_150/teatro_128.wav,teatro,0.516,0.474,0.443,0.555
wet_teatro_129.wav,174-84280-0014.flac,teatro_variants_150/teatro_129.wav,teatro,0.399,0.318,0.308,0.549
wet_teatro_130.wav,3752-4943-0019.flac,teatro_variants_150/teatro_130.wav,teatro,1.231,1.212,1.164,1.055
wet_teatro_131.wav,1919-142785-0012.flac,teatro_variants_150/teatro_131.wav,teatro,0.39,0.269,0.258,1.382
wet_teatro_132.wav,1462-170145-0010.flac,teatro_variants_150/teatro_132.wav,teatro,1.093,0.283,0.265,1.054
wet_teatro_133.wav,6319-57405-0011.flac,teatro_variants_150/teatro_133.wav,teatro,2.088,2.095,1.3,2.105
wet_teatro_135.wav,5338-24640-0000.flac,teatro_variants_150/teatro_135.wav,teatro,0.773,0.434,0.3,1.259
wet_teatro_136.wav,1919-142785-0063.flac,teatro_variants_150/teatro_136.wav,teatro,0.43,0.311,0.288,1.041
wet_teatro_137.wav,6295-244435-0000.flac,teatro_variants_150/teatro_137.wav,teatro,0.632,0.467,0.472,1.447
wet_teatro_138.wav,1462-170145-0012.flac,teatro_variants_150/teatro_138.wav,teatro,0.941,0.285,0.277,0.945
wet_teatro_139.wav,8297-275154-0020.flac,teatro_variants_150/teatro_139.wav,teatro,0.875,0.305,0.233,1.525
wet_teatro_140.wav,174-84280-0010.flac,teatro_variants_150/teatro_140.wav,teatro,0.464,0.388,0.305,0.454
wet_teatro_142.wav,5694-64038-0005.flac,teatro_variants_150/teatro_142.wav,teatro,0.438,0.289,0.23,0.698
wet_teatro_143.wav,2086-149220-0027.flac,teatro_variants_150/teatro_143.wav,teatro,0.806,0.3,0.232,1.303
wet_teatro_145.wav,6295-64301-0004.flac,teatro_variants_150/teatro_145.wav,teatro,0.326,0.248,0.229,0.505
wet_teatro_146.wav,5694-64029-0027.flac,teatro_variants_150/teatro_146.wav,teatro,1.71,0.688,0.443,1.996
wet_teatro_147.wav,1462-170145-0019.flac,teatro_variants_150/teatro_147.wav,teatro,0.466,0.396,0.346,0.467
wet_teatro_148.wav,6313-76958-0030.flac,teatro_variants_150/teatro_148.wav,teatro,0.479,0.316,0.291,1.03
wet_teatro_149.wav,6313-66125-0012.flac,teatro_variants_150/teatro_149.wav,teatro,1.53,0.667,0.32,2.981
wet_teatro_150.wav,6319-64726-0020.flac,teatro_variants_150/teatro_150.wav,teatro,0.837,0.292,0.252,1.98
wet_ufficio_001.wav,8297-275154-0026.flac,ufficio_variants_150/ufficio_001.wav,ufficio,1.235,1.067,0.99,1.005
wet_ufficio_003.wav,1919-142785-0046.flac,ufficio_variants_150/ufficio_003.wav,ufficio,0.912,0.857,0.768,2.04
wet_ufficio_006.wav,2277-149897-0035.flac,ufficio_variants_150/ufficio_006.wav,ufficio,1.474,1.485,1.222,1.974
wet_ufficio_008.wav,2035-147960-0009.flac,ufficio_variants_150/ufficio_008.wav,ufficio,7.786,4.439,2.284,4.462
wet_ufficio_010.wav,3752-4944-0006.flac,ufficio_variants_150/ufficio_010.wav,ufficio,5.225,5.39,3.019,5.386
wet_ufficio_012.wav,1462-170142-0032.flac,ufficio_variants_150/ufficio_012.wav,ufficio,1.061,1.057,1.054,1.51
wet_ufficio_013.wav,2428-83699-0014.flac,ufficio_variants_150/ufficio_013.wav,ufficio,1.988,1.935,1.927,1.935
wet_ufficio_014.wav,2428-83705-0008.flac,ufficio_variants_150/ufficio_014.wav,ufficio,4.407,4.594,4.646,4.665
wet_ufficio_015.wav,3752-4944-0029.flac,ufficio_variants_150/ufficio_015.wav,ufficio,3.297,3.42,3.326,3.327
wet_ufficio_016.wav,174-84280-0010.flac,ufficio_variants_150/ufficio_016.wav,ufficio,5.066,4.195,3.94,4.192
wet_ufficio_019.wav,1462-170145-0010.flac,ufficio_variants_150/ufficio_019.wav,ufficio,1.067,1.017,0.98,1.011
wet_ufficio_020.wav,174-168635-0009.flac,ufficio_variants_150/ufficio_020.wav,ufficio,3.095,1.591,1.051,3.124
wet_ufficio_021.wav,8297-275155-0019.flac,ufficio_variants_150/ufficio_021.wav,ufficio,1.407,0.633,0.508,1.758
wet_ufficio_022.wav,1919-142785-0006.flac,ufficio_variants_150/ufficio_022.wav,ufficio,0.596,0.476,0.335,1.111
wet_ufficio_023.wav,251-137823-0012.flac,ufficio_variants_150/ufficio_023.wav,ufficio,5.352,5.576,5.521,5.574
wet_ufficio_024.wav,8297-275154-0020.flac,ufficio_variants_150/ufficio_024.wav,ufficio,1.893,1.45,1.221,1.627
wet_ufficio_025.wav,251-137823-0012.flac,ufficio_variants_150/ufficio_025.wav,ufficio,2.788,2.918,2.915,2.916
wet_ufficio_026.wav,5694-64029-0014.flac,ufficio_variants_150/ufficio_026.wav,ufficio,6.339,5.427,2.664,3.862
wet_ufficio_027.wav,2035-147960-0009.flac,ufficio_variants_150/ufficio_027.wav,ufficio,1.502,1.353,1.174,1.435
wet_ufficio_028.wav,2428-83699-0035.flac,ufficio_variants_150/ufficio_028.wav,ufficio,2.435,1.641,1.173,1.09
wet_ufficio_030.wav,1462-170142-0013.flac,ufficio_variants_150/ufficio_030.wav,ufficio,4.703,3.718,3.091,3.713
wet_ufficio_031.wav,1462-170145-0002.flac,ufficio_variants_150/ufficio_031.wav,ufficio,1.31,1.274,1.062,1.138
wet_ufficio_032.wav,251-136532-0022.flac,ufficio_variants_150/ufficio_032.wav,ufficio,5.96,4.258,2.37,4.286
wet_ufficio_033.wav,1462-170145-0012.flac,ufficio_variants_150/ufficio_033.wav,ufficio,1.794,1.814,1.809,1.801
wet_ufficio_034.wav,3752-4943-0030.flac,ufficio_variants_150/ufficio_034.wav,ufficio,1.486,1.482,1.237,1.888
wet_ufficio_035.wav,2428-83705-0036.flac,ufficio_variants_150/ufficio_035.wav,ufficio,5.24,3.972,3.678,3.684
wet_ufficio_038.wav,1919-142785-0063.flac,ufficio_variants_150/ufficio_038.wav,ufficio,7.558,6.874,3.128,7.585
wet_ufficio_039.wav,1988-24833-0028.flac,ufficio_variants_150/ufficio_039.wav,ufficio,4.41,4.649,4.544,4.803
wet_ufficio_041.wav,3752-4944-0060.flac,ufficio_variants_150/ufficio_041.wav,ufficio,6.229,6.384,3.738,4.817
wet_ufficio_042.wav,6295-244435-0000.flac,ufficio_variants_150/ufficio_042.wav,ufficio,3.367,3.479,3.411,3.202
wet_ufficio_043.wav,7850-286674-0006.flac,ufficio_variants_150/ufficio_043.wav,ufficio,0.563,0.535,0.495,0.911
wet_ufficio_045.wav,5338-284437-0002.flac,ufficio_variants_150/ufficio_045.wav,ufficio,3.141,3.215,2.912,2.683
wet_ufficio_046.wav,174-168635-0014.flac,ufficio_variants_150/ufficio_046.wav,ufficio,1.306,1.255,1.006,1.046
wet_ufficio_047.wav,1272-141231-0016.flac,ufficio_variants_150/ufficio_047.wav,ufficio,3.515,2.99,2.987,3.665
wet_ufficio_048.wav,1462-170145-0009.flac,ufficio_variants_150/ufficio_048.wav,ufficio,0.457,0.363,0.377,1.674
wet_ufficio_049.wav,251-137823-0024.flac,ufficio_variants_150/ufficio_049.wav,ufficio,2.191,2.191,1.946,2.192
wet_ufficio_050.wav,2428-83699-0022.flac,ufficio_variants_150/ufficio_050.wav,ufficio,2.843,2.779,2.774,2.203
wet_ufficio_052.wav,174-84280-0014.flac,ufficio_variants_150/ufficio_052.wav,ufficio,5.035,5.119,5.128,5.132
wet_ufficio_053.wav,2902-9008-0016.flac,ufficio_variants_150/ufficio_053.wav,ufficio,6.194,5.076,2.195,5.071
wet_ufficio_054.wav,2428-83705-0003.flac,ufficio_variants_150/ufficio_054.wav,ufficio,4.892,4.823,3.93,5.193
wet_ufficio_055.wav,251-137823-0023.flac,ufficio_variants_150/ufficio_055.wav,ufficio,1.377,1.392,1.155,1.174
wet_ufficio_056.wav,3853-163249-0050.flac,ufficio_variants_150/ufficio_056.wav,ufficio,3.023,4.378,3.17,3.172
wet_ufficio_057.wav,8297-275155-0027.flac,ufficio_variants_150/ufficio_057.wav,ufficio,1.876,1.879,1.874,1.874
wet_ufficio_058.wav,6313-76958-0030.flac,ufficio_variants_150/ufficio_058.wav,ufficio,3.717,3.718,3.7,3.715
wet_ufficio_059.wav,2277-149897-0035.flac,ufficio_variants_150/ufficio_059.wav,ufficio,4.286,2.593,2.588,2.592
wet_ufficio_060.wav,8297-275155-0028.flac,ufficio_variants_150/ufficio_060.wav,ufficio,2.314,1.457,1.214,3.897
wet_ufficio_061.wav,84-121123-0014.flac,ufficio_variants_150/ufficio_061.wav,ufficio,2.584,2.41,2.398,2.589
wet_ufficio_065.wav,174-50561-0012.flac,ufficio_variants_150/ufficio_065.wav,ufficio,4.419,4.441,4.314,4.343
wet_ufficio_066.wav,1988-24833-0010.flac,ufficio_variants_150/ufficio_066.wav,ufficio,4.223,3.861,2.442,2.453
wet_ufficio_067.wav,2277-149897-0019.flac,ufficio_variants_150/ufficio_067.wav,ufficio,1.186,1.047,1.041,0.925
wet_ufficio_069.wav,3853-163249-0050.flac,ufficio_variants_150/ufficio_069.wav,ufficio,1.832,1.849,1.841,1.843
wet_ufficio_070.wav,1462-170145-0002.flac,ufficio_variants_150/ufficio_070.wav,ufficio,0.559,0.515,0.433,0.745
wet_ufficio_071.wav,251-137823-0023.flac,ufficio_variants_150/ufficio_071.wav,ufficio,3.672,2.545,1.516,3.642
wet_ufficio_073.wav,2035-147961-0027.flac,ufficio_variants_150/ufficio_073.wav,ufficio,1.413,1.363,1.226,1.225
wet_ufficio_075.wav,1462-170142-0003.flac,ufficio_variants_150/ufficio_075.wav,ufficio,7.791,2.464,2.46,7.401
wet_ufficio_076.wav,5694-64029-0017.flac,ufficio_variants_150/ufficio_076.wav,ufficio,4.332,4.45,4.285,4.817
wet_ufficio_077.wav,8297-275155-0027.flac,ufficio_variants_150/ufficio_077.wav,ufficio,2.282,1.532,1.53,4.302
wet_ufficio_078.wav,5338-284437-0003.flac,ufficio_variants_150/ufficio_078.wav,ufficio,4.678,4.179,4.172,4.178
wet_ufficio_079.wav,2428-83705-0027.flac,ufficio_variants_150/ufficio_079.wav,ufficio,0.993,0.9,1.025,1.055
wet_ufficio_080.wav,251-136532-0022.flac,ufficio_variants_150/ufficio_080.wav,ufficio,3.536,3.659,3.649,3.652
wet_ufficio_081.wav,251-136532-0022.flac,ufficio_variants_150/ufficio_081.wav,ufficio,6.286,4.474,4.438,5.505
wet_ufficio_082.wav,1272-141231-0013.flac,ufficio_variants_150/ufficio_082.wav,ufficio,6.666,4.633,3.645,4.008
wet_ufficio_083.wav,2428-83705-0039.flac,ufficio_variants_150/ufficio_083.wav,ufficio,0.908,0.941,0.905,1.754
wet_ufficio_084.wav,5895-34615-0005.flac,ufficio_variants_150/ufficio_084.wav,ufficio,7.92,6.954,4.371,4.702
wet_ufficio_085.wav,8297-275155-0028.flac,ufficio_variants_150/ufficio_085.wav,ufficio,4.195,4.344,2.277,2.278
wet_ufficio_086.wav,2803-154328-0002.flac,ufficio_variants_150/ufficio_086.wav,ufficio,1.29,1.193,1.053,1.134
wet_ufficio_087.wav,2428-83699-0024.flac,ufficio_variants_150/ufficio_087.wav,ufficio,0.925,0.892,0.761,1.778
wet_ufficio_088.wav,2086-149220-0027.flac,ufficio_variants_150/ufficio_088.wav,ufficio,2.528,1.663,1.426,1.691
wet_ufficio_089.wav,5694-64038-0005.flac,ufficio_variants_150/ufficio_089.wav,ufficio,3.557,3.518,3.514,4.286
wet_ufficio_090.wav,1919-142785-0024.flac,ufficio_variants_150/ufficio_090.wav,ufficio,4.226,4.342,4.336,4.339
wet_ufficio_091.wav,174-84280-0014.flac,ufficio_variants_150/ufficio_091.wav,ufficio,0.825,0.823,0.748,1.302
wet_ufficio_092.wav,2902-9008-0008.flac,ufficio_variants_150/ufficio_092.wav,ufficio,0.787,0.777,0.737,0.884
wet_ufficio_093.wav,2086-149220-0027.flac,ufficio_variants_150/ufficio_093.wav,ufficio,1.413,1.404,1.175,1.169
wet_ufficio_094.wav,8297-275154-0022.flac,ufficio_variants_150/ufficio_094.wav,ufficio,1.365,0.726,0.471,2.175
wet_ufficio_095.wav,3853-163249-0050.flac,ufficio_variants_150/ufficio_095.wav,ufficio,1.966,6.033,2.006,5.764
wet_ufficio_099.wav,8842-304647-0005.flac,ufficio_variants_150/ufficio_099.wav,ufficio,4.754,3.805,3.798,3.804
wet_ufficio_101.wav,3752-4944-0033.flac,ufficio_variants_150/ufficio_101.wav,ufficio,5.468,4.484,4.476,4.482
wet_ufficio_103.wav,2902-9008-0008.flac,ufficio_variants_150/ufficio_103.wav,ufficio,11.794,8.48,3.617,3.631
wet_ufficio_104.wav,8297-275154-0024.flac,ufficio_variants_150/ufficio_104.wav,ufficio,1.553,1.494,1.23,1.162
wet_ufficio_105.wav,2428-83699-0022.flac,ufficio_variants_150/ufficio_105.wav,ufficio,1.707,1.493,1.472,1.487
wet_ufficio_106.wav,6319-57405-0002.flac,ufficio_variants_150/ufficio_106.wav,ufficio,11.062,3.782,3.777,3.779
wet_ufficio_107.wav,6295-244435-0000.flac,ufficio_variants_150/ufficio_107.wav,ufficio,3.42,3.58,2.608,3.662
wet_ufficio_110.wav,1462-170145-0009.flac,ufficio_variants_150/ufficio_110.wav,ufficio,1.636,1.487,1.222,1.647
wet_ufficio_111.wav,6295-244435-0000.flac,ufficio_variants_150/ufficio_111.wav,ufficio,1.329,1.402,1.414,1.397
wet_ufficio_112.wav,7850-286674-0006.flac,ufficio_variants_150/ufficio_112.wav,ufficio,4.674,3.724,2.258,3.723
wet_ufficio_113.wav,5694-64038-0008.flac,ufficio_variants_150/ufficio_113.wav,ufficio,6.269,6.44,1.83,6.371
wet_ufficio_114.wav,3752-4943-0016.flac,ufficio_variants_150/ufficio_114.wav,ufficio,2.332,2.412,2.153,2.153
wet_ufficio_115.wav,1988-24833-0026.flac,ufficio_variants_150/ufficio_115.wav,ufficio,5.008,5.195,1.606,1.608
wet_ufficio_116.wav,1462-170145-0002.flac,ufficio_variants_150/ufficio_116.wav,ufficio,4.609,4.855,4.895,4.907
wet_ufficio_118.wav,2277-149897-0035.flac,ufficio_variants_150/ufficio_118.wav,ufficio,6.945,7.04,4.826,7.056
wet_ufficio_119.wav,8842-302201-0010.flac,ufficio_variants_150/ufficio_119.wav,ufficio,1.671,1.638,1.638,1.637
wet_ufficio_120.wav,2428-83705-0003.flac,ufficio_variants_150/ufficio_120.wav,ufficio,7.161,7.306,2.588,7.303
wet_ufficio_121.wav,1462-170145-0002.flac,ufficio_variants_150/ufficio_121.wav,ufficio,2.496,2.498,1.086,0.958
wet_ufficio_124.wav,1919-142785-0039.flac,ufficio_variants_150/ufficio_124.wav,ufficio,4.651,3.871,2.496,3.925
wet_ufficio_125.wav,5694-64038-0001.flac,ufficio_variants_150/ufficio_125.wav,ufficio,6.133,5.184,3.813,3.82
wet_ufficio_126.wav,8842-304647-0001.flac,ufficio_variants_150/ufficio_126.wav,ufficio,1.243,1.208,1.196,1.207
wet_ufficio_127.wav,3752-4944-0033.flac,ufficio_variants_150/ufficio_127.wav,ufficio,1.599,1.445,1.189,1.924
wet_ufficio_128.wav,8842-304647-0005.flac,ufficio_variants_150/ufficio_128.wav,ufficio,1.31,0.545,0.38,1.487
wet_ufficio_129.wav,1462-170142-0024.flac,ufficio_variants_150/ufficio_129.wav,ufficio,1.659,1.285,1.056,4.151
wet_ufficio_130.wav,6295-64301-0031.flac,ufficio_variants_150/ufficio_130.wav,ufficio,1.222,0.753,0.233,3.132
wet_ufficio_132.wav,3752-4944-0060.flac,ufficio_variants_150/ufficio_132.wav,ufficio,11.718,4.039,2.855,3.379
wet_ufficio_133.wav,2428-83699-0001.flac,ufficio_variants_150/ufficio_133.wav,ufficio,0.941,0.835,0.778,1.123
wet_ufficio_134.wav,6319-275224-0012.flac,ufficio_variants_150/ufficio_134.wav,ufficio,6.287,3.643,1.47,6.29
wet_ufficio_135.wav,251-137823-0000.flac,ufficio_variants_150/ufficio_135.wav,ufficio,1.431,1.382,1.373,2.57
wet_ufficio_136.wav,6319-57405-0011.flac,ufficio_variants_150/ufficio_136.wav,ufficio,2.532,1.404,1.17,4.589
wet_ufficio_138.wav,1462-170142-0014.flac,ufficio_variants_150/ufficio_138.wav,ufficio,3.672,3.633,3.624,3.627
wet_ufficio_139.wav,2428-83699-0023.flac,ufficio_variants_150/ufficio_139.wav,ufficio,2.35,2.764,2.439,2.439
wet_ufficio_140.wav,1272-141231-0016.flac,ufficio_variants_150/ufficio_140.wav,ufficio,1.168,1.178,1.161,1.174
wet_ufficio_142.wav,2428-83699-0014.flac,ufficio_variants_150/ufficio_142.wav,ufficio,3.982,3.877,2.753,6.109
